iter	Logloss
2925	0.2599090149
2926	0.2599067822
2927	0.2599048722
2928	0.2599029759
2929	0.259900966
2930	0.2598988878
2931	0.2598961432
2932	0.2598933625
2933	0.2598907988
2934	0.2598894065
2935	0.2598870613
2936	0.2598843258
2937	0.2598815733
2938	0.259879999
2939	0.2598783746
2940	0.2598770225
2941	0.2598744908
2942	0.2598723861
2943	0.2598709572
2944	0.2598689291
2945	0.2598672732
2946	0.259865717
2947	0.2598644463
2948	0.2598613747
2949	0.259859433
2950	0.2598572875
2951	0.2598552419
2952	0.2598524706
2953	0.2598505513
2954	0.2598485643
2955	0.2598471432
2956	0.2598449195
2957	0.2598430361
2958	0.2598414437
2959	0.2598394521
2960	0.2598369389
2961	0.2598342255
2962	0.2598318569
2963	0.2598305822
2964	0.259829203
2965	0.2598272201
2966	0.2598246842
2967	0.2598230782
2968	0.25982019
2969	0.2598172006
2970	0.259814824
2971	0.2598124824
2972	0.2598097968
2973	0.2598083582
2974	0.2598070152
2975	0.259806321
2976	0.2598042347
2977	0.2598026336
2978	0.2598006016
2979	0.2597982418
2980	0.2597961958
2981	0.2597938366
2982	0.2597912598
2983	0.2597889645
2984	0.2597871999
2985	0.2597851766
2986	0.2597827096
2987	0.2597802459
2988	0.2597781051
2989	0.2597767487
2990	0.2597749672
2991	0.259773116
2992	0.2597714101
2993	0.2597694455
2994	0.259767549
2995	0.2597644377
2996	0.2597623822
2997	0.2597607035
2998	0.2597587663
2999	0.2597558262
3000	0.259753131
3001	0.2597514978
3002	0.259749682
3003	0.2597475093
3004	0.2597456993
3005	0.2597442254
3006	0.2597432368
3007	0.2597409912
3008	0.2597395393
3009	0.2597387995
3010	0.259737035
3011	0.2597359012
3012	0.2597342627
3013	0.259732788
3014	0.259730851
3015	0.2597289244
3016	0.2597270555
3017	0.2597251097
3018	0.259722759
3019	0.2597209763
3020	0.2597188261
3021	0.2597172749
3022	0.259715152
3023	0.2597117497
3024	0.2597102845
3025	0.2597085465
3026	0.2597065098
3027	0.2597041189
3028	0.2597032158
3029	0.2597010109
3030	0.2596993817
3031	0.2596972537
3032	0.2596947403
3033	0.2596921681
3034	0.2596897233
3035	0.2596873369
3036	0.2596858572
3037	0.2596831275
3038	0.2596822879
3039	0.2596806276
3040	0.2596783952
3041	0.2596766664
3042	0.2596747161
3043	0.2596742076
3044	0.2596724155
3045	0.2596710819
3046	0.2596686567
3047	0.2596672733
3048	0.2596655752
3049	0.2596642998
3050	0.2596620677
3051	0.2596606297
3052	0.2596582741
3053	0.2596567814
3054	0.2596551028
3055	0.2596528486
3056	0.2596519412
3057	0.2596494091
3058	0.2596464701
3059	0.2596432674
3060	0.2596414801
3061	0.2596394321
3062	0.2596382569
3063	0.2596356438
3064	0.2596343419
3065	0.2596321494
3066	0.2596291013
3067	0.2596272688
3068	0.2596253579
3069	0.2596217466
3070	0.2596197595
3071	0.2596173005
3072	0.2596164653
3073	0.2596145546
3074	0.2596131588
3075	0.2596105276
3076	0.259609067
3077	0.259607724
3078	0.259605886
3079	0.2596037085
3080	0.259601762
3081	0.2596010495
3082	0.2595997519
3083	0.2595982818
3084	0.2595958691
3085	0.2595941495
3086	0.2595927025
3087	0.2595902714
3088	0.2595885257
3089	0.2595867428
3090	0.2595840572
3091	0.2595829363
3092	0.2595812754
3093	0.2595799642
3094	0.2595783589
3095	0.2595761314
3096	0.2595748537
3097	0.2595728398
3098	0.2595709477
3099	0.2595692555
3100	0.2595680394
3101	0.2595667554
3102	0.259564446
3103	0.2595620185
3104	0.2595598905
3105	0.2595580169
3106	0.2595551033
3107	0.2595521009
3108	0.2595514793
3109	0.2595493872
3110	0.259547763
3111	0.2595457852
3112	0.259542995
3113	0.2595423006
3114	0.2595408275
3115	0.2595382289
3116	0.2595370354
3117	0.2595346223
3118	0.2595318141
3119	0.2595289349
3120	0.2595273019
3121	0.2595247975
3122	0.2595236046
3123	0.2595214041
3124	0.259519798
3125	0.2595180333
3126	0.2595159834
3127	0.2595126854
3128	0.2595120144
3129	0.25951078
3130	0.2595088568
3131	0.2595075693
3132	0.2595050105
3133	0.2595031729
3134	0.2595003607
3135	0.2594978932
3136	0.259496759
3137	0.2594946404
3138	0.2594926578
3139	0.2594915055
3140	0.2594895279
3141	0.2594882116
3142	0.2594858167
3143	0.2594830396
3144	0.259481048
3145	0.2594791324
3146	0.259476782
3147	0.2594745776
3148	0.2594727626
3149	0.2594706618
3150	0.2594674955
3151	0.2594649414
3152	0.2594622825
3153	0.2594600991
3154	0.2594580576
3155	0.2594565063
3156	0.2594555761
3157	0.2594544745
3158	0.2594522107
3159	0.2594501555
3160	0.2594486853
3161	0.2594473649
3162	0.2594443888
3163	0.2594418891
3164	0.2594402521
3165	0.2594372309
3166	0.2594345003
3167	0.2594328807
3168	0.259430959
3169	0.2594283952
3170	0.2594263083
3171	0.2594242124
3172	0.2594234143
3173	0.2594220679
3174	0.2594208437
3175	0.2594189248
3176	0.2594176406
3177	0.2594161249
3178	0.2594139651
3179	0.2594127722
3180	0.2594110753
3181	0.2594082129
3182	0.2594059945
3183	0.2594043923
3184	0.2594024232
3185	0.2594007224
3186	0.259398426
3187	0.259396852
3188	0.2593947105
3189	0.2593931949
3190	0.2593914125
3191	0.2593901486
3192	0.259387708
3193	0.2593864241
3194	0.2593849677
3195	0.25938332
3196	0.2593816691
3197	0.2593798495
3198	0.2593774674
3199	0.2593758975
3200	0.2593747005
3201	0.2593727042
3202	0.2593716744
3203	0.2593699959
3204	0.2593669243
3205	0.259365377
3206	0.2593634756
3207	0.2593617025
3208	0.2593601638
3209	0.2593586896
3210	0.2593569754
3211	0.259354993
3212	0.2593537452
3213	0.2593515073
3214	0.2593500816
3215	0.2593479905
3216	0.2593467975
3217	0.259345677
3218	0.2593442977
3219	0.2593428731
3220	0.2593395468
3221	0.2593374729
3222	0.2593347379
3223	0.2593321754
3224	0.2593298705
3225	0.259328094
3226	0.2593255417
3227	0.2593225887
3228	0.2593201661
3229	0.2593185385
3230	0.2593169374
3231	0.2593152409
3232	0.2593142609
3233	0.2593127182
3234	0.2593093783
3235	0.2593074229
3236	0.2593040805
3237	0.2593029145
3238	0.2593005771
3239	0.259297891
3240	0.2592962841
3241	0.259293276
3242	0.2592925777
3243	0.2592909037
3244	0.2592891629
3245	0.2592870263
3246	0.2592857876
3247	0.259283985
3248	0.259282347
3249	0.2592804867
3250	0.2592775117
3251	0.2592764495
3252	0.2592743171
3253	0.2592722029
3254	0.2592697357
3255	0.2592680483
3256	0.259265907
3257	0.2592647644
3258	0.2592634759
3259	0.259261176
3260	0.2592594022
3261	0.2592575601
3262	0.2592559179
3263	0.2592532183
3264	0.2592509098
3265	0.2592486638
3266	0.2592462646
3267	0.2592441966
3268	0.2592418197
3269	0.2592401458
3270	0.2592384731
3271	0.2592374842
3272	0.2592354291
3273	0.2592338141
3274	0.2592317313
3275	0.2592296675
3276	0.259228901
3277	0.2592278347
3278	0.2592260422
3279	0.2592228676
3280	0.2592207131
3281	0.2592182813
3282	0.2592180273
3283	0.2592169347
3284	0.2592166896
3285	0.2592146525
3286	0.2592133637
3287	0.2592119632
3288	0.2592097766
3289	0.2592082487
3290	0.2592051822
3291	0.2592035895
3292	0.259202437
3293	0.2592004727
3294	0.259198494
3295	0.2591956212
3296	0.2591939051
3297	0.2591937782
3298	0.2591926392
3299	0.2591919045
3300	0.2591896177
3301	0.259188335
3302	0.2591857089
3303	0.2591846166
3304	0.2591815451
3305	0.2591800386
3306	0.2591782834
3307	0.2591755033
3308	0.2591731039
3309	0.2591715754
3310	0.2591692742
3311	0.2591675746
3312	0.2591656334
3313	0.2591649618
3314	0.2591625343
3315	0.2591607425
3316	0.2591583833
3317	0.2591559694
3318	0.2591546319
3319	0.2591535888
3320	0.2591524366
3321	0.2591508896
3322	0.259149733
3323	0.2591485848
3324	0.2591470425
3325	0.2591451966
3326	0.259143272
3327	0.2591403053
3328	0.2591393208
3329	0.2591377691
3330	0.2591355636
3331	0.2591332224
3332	0.2591319568
3333	0.2591305231
3334	0.2591279283
3335	0.2591251696
3336	0.2591223753
3337	0.2591210051
3338	0.2591197529
3339	0.2591177751
3340	0.2591161879
3341	0.2591142038
3342	0.259111337
3343	0.2591094857
3344	0.2591082052
3345	0.2591070756
3346	0.2591040316
3347	0.2591020776
3348	0.2591003826
3349	0.2590981184
3350	0.259096958
3351	0.2590951296
3352	0.2590940358
3353	0.2590927886
3354	0.2590909704
3355	0.2590893328
3356	0.2590870554
3357	0.2590855604
3358	0.2590833695
3359	0.2590812329
3360	0.2590794808
3361	0.2590769901
3362	0.2590742969
3363	0.2590724185
3364	0.259070241
3365	0.2590679498
3366	0.2590650012
3367	0.2590638307
3368	0.259062066
3369	0.2590599753
3370	0.2590583833
3371	0.2590563823
3372	0.2590544443
3373	0.2590526492
3374	0.2590515013
3375	0.259049999
3376	0.2590480757
3377	0.259045599
3378	0.2590433073
3379	0.2590424867
3380	0.2590413347
3381	0.2590390162
3382	0.2590374019
3383	0.2590352428
3384	0.2590330658
3385	0.2590309737
3386	0.2590286184
3387	0.2590264274
3388	0.259024757
3389	0.2590230106
3390	0.2590217904
3391	0.259018941
3392	0.2590167088
3393	0.2590154203
3394	0.2590138511
3395	0.2590117234
3396	0.2590097228
3397	0.2590078858
3398	0.2590056446
3399	0.2590041739
3400	0.2590022231
3401	0.2589995389
3402	0.25899684
3403	0.2589953608
3404	0.2589931598
3405	0.2589908279
3406	0.2589893544
3407	0.2589876035
3408	0.2589865147
3409	0.2589857163
3410	0.2589830079
3411	0.2589811122
3412	0.2589791751
3413	0.2589780864
3414	0.2589754332
3415	0.2589737417
3416	0.2589716501
3417	0.2589697075
3418	0.2589683502
3419	0.2589671389
3420	0.2589645846
3421	0.2589620075
3422	0.2589592628
3423	0.2589572527
3424	0.2589557692
3425	0.2589537276
3426	0.2589519369
3427	0.2589499813
3428	0.2589475993
3429	0.2589462428
3430	0.2589436169
3431	0.258941961
3432	0.2589407723
3433	0.2589389804
3434	0.2589369523
3435	0.2589353182
3436	0.2589342475
3437	0.258931848
3438	0.2589303326
3439	0.2589283362
3440	0.2589258128
3441	0.2589240664
3442	0.2589222787
3443	0.2589201515
3444	0.2589186094
3445	0.258916686
3446	0.258914277
3447	0.2589128299
3448	0.2589117635
3449	0.2589089913
3450	0.2589077027
3451	0.2589058925
3452	0.2589035289
3453	0.2589016143
3454	0.2589002306
3455	0.2588984116
3456	0.258897077
3457	0.2588945683
3458	0.2588925768
3459	0.2588910308
3460	0.2588907131
3461	0.2588888209
3462	0.2588877501
3463	0.2588854767
3464	0.258884058
3465	0.2588829917
3466	0.2588801968
3467	0.2588784863
3468	0.2588753526
3469	0.25887298
3470	0.2588711153
3471	0.2588695001
3472	0.2588675496
3473	0.2588658486
3474	0.2588639796
3475	0.2588628991
3476	0.2588603768
3477	0.2588574552
3478	0.2588557587
3479	0.2588540733
3480	0.2588512648
3481	0.2588492324
3482	0.2588461727
3483	0.2588452879
3484	0.2588437089
3485	0.2588414274
3486	0.2588382928
3487	0.2588370225
3488	0.2588354115
3489	0.2588335012
3490	0.2588315731
3491	0.2588295907
3492	0.2588283473
3493	0.2588256388
3494	0.2588228994
3495	0.2588208849
3496	0.2588196193
3497	0.2588165293
3498	0.2588152452
3499	0.2588122611
3500	0.2588108156
3501	0.2588084882
3502	0.2588063111
3503	0.2588043558
3504	0.2588022274
3505	0.258800884
3506	0.2587996138
3507	0.2587965508
3508	0.2587950853
3509	0.2587929004
3510	0.2587901913
3511	0.2587889889
3512	0.2587867428
3513	0.258785409
3514	0.2587833535
3515	0.2587804816
3516	0.2587779106
3517	0.2587769043
3518	0.2587751755
3519	0.258772108
3520	0.2587702558
3521	0.258768699
3522	0.258767792
3523	0.2587658909
3524	0.2587647428
3525	0.2587625323
3526	0.2587613933
3527	0.2587592018
3528	0.2587565067
3529	0.2587550105
3530	0.2587521901
3531	0.2587501169
3532	0.2587492096
3533	0.2587482069
3534	0.2587457161
3535	0.2587442324
3536	0.2587430979
3537	0.258741664
3538	0.2587396271
3539	0.258738317
3540	0.2587356177
3541	0.2587347377
3542	0.258732856
3543	0.2587313275
3544	0.25873052
3545	0.2587293676
3546	0.2587288963
3547	0.2587268142
3548	0.25872475
3549	0.2587232754
3550	0.2587224182
3551	0.2587205988
3552	0.2587188889
3553	0.2587166851
3554	0.2587149796
3555	0.2587131426
3556	0.2587108741
3557	0.2587090502
3558	0.2587068401
3559	0.2587056374
3560	0.258702697
3561	0.2587012677
3562	0.2586987064
3563	0.2586978762
3564	0.258695208
3565	0.2586934481
3566	0.2586916057
3567	0.2586891465
3568	0.2586879715
3569	0.2586862022
3570	0.2586839471
3571	0.2586823359
3572	0.2586803941
3573	0.2586793505
3574	0.2586774403
3575	0.2586761018
3576	0.2586751357
3577	0.2586734797
3578	0.2586721912
3579	0.258670055
3580	0.258668069
3581	0.2586654014
3582	0.2586633419
3583	0.2586612877
3584	0.2586604572
3585	0.2586579351
3586	0.2586556682
3587	0.2586541801
3588	0.2586512635
3589	0.2586501886
3590	0.2586493488
3591	0.2586476293
3592	0.2586447723
3593	0.2586431227
3594	0.2586413628
3595	0.2586405643
3596	0.2586381281
3597	0.2586366133
3598	0.2586356017
3599	0.2586344033
3600	0.2586328832
3601	0.2586302926
3602	0.2586288679
3603	0.2586270575
3604	0.2586243593
3605	0.2586229866
3606	0.2586215212
3607	0.2586203687
3608	0.2586183795
3609	0.2586165287
3610	0.2586150086
3611	0.2586129895
3612	0.2586110977
3613	0.2586086165
3614	0.2586068515
3615	0.2586046511
3616	0.2586032903
3617	0.2586014152
3618	0.2585984349
3619	0.2585960393
3620	0.258594727
3621	0.2585929669
3622	0.2585908302
3623	0.2585891918
3624	0.2585884702
3625	0.2585866554
3626	0.2585848997
3627	0.2585837019
3628	0.25858181
3629	0.2585798412
3630	0.2585772735
3631	0.2585757491
3632	0.2585736074
3633	0.2585722381
3634	0.2585714169
3635	0.2585699201
3636	0.2585670524
3637	0.2585653411
3638	0.25856408
3639	0.2585622153
3640	0.2585609544
3641	0.2585589073
3642	0.2585573023
3643	0.2585554199
3644	0.2585532554
3645	0.2585508873
3646	0.2585499615
3647	0.2585479879
3648	0.2585462866
3649	0.2585432379
3650	0.2585410922
3651	0.2585390097
3652	0.2585373632
3653	0.2585364737
3654	0.2585343958
3655	0.2585333025
3656	0.2585321769
3657	0.2585306255
3658	0.2585289784
3659	0.2585259392
3660	0.2585239611
3661	0.2585214478
3662	0.2585189247
3663	0.2585178586
3664	0.2585169012
3665	0.2585155403
3666	0.258514256
3667	0.2585130128
3668	0.25851212
3669	0.2585102009
3670	0.2585085855
3671	0.2585065455
3672	0.2585043043
3673	0.2585022729
3674	0.258499793
3675	0.2584974604
3676	0.2584956003
3677	0.2584936041
3678	0.2584923653
3679	0.2584896969
3680	0.2584877508
3681	0.2584863356
3682	0.2584847931
3683	0.2584829697
3684	0.2584812546
3685	0.25848008
3686	0.2584782957
3687	0.2584763763
3688	0.258475269
3689	0.2584738077
3690	0.2584723523
3691	0.2584707689
3692	0.2584691273
3693	0.2584663964
3694	0.2584653348
3695	0.2584631316
3696	0.258461086
3697	0.2584598154
3698	0.2584575067
3699	0.2584555191
3700	0.2584535225
3701	0.2584507599
3702	0.2584492581
3703	0.2584466035
3704	0.2584447843
3705	0.2584434639
3706	0.2584418271
3707	0.2584400803
3708	0.2584375806
3709	0.2584352392
3710	0.258433203
3711	0.2584317833
3712	0.2584290976
3713	0.25842824
3714	0.2584258948
3715	0.2584235347
3716	0.2584229404
3717	0.2584214566
3718	0.258419108
3719	0.2584176596
3720	0.2584162713
3721	0.2584146927
3722	0.258413023
3723	0.2584118527
3724	0.2584104371
3725	0.2584083203
3726	0.2584070457
3727	0.2584048526
3728	0.2584032007
3729	0.2584020977
3730	0.2583991119
3731	0.2583966125
3732	0.2583949101
3733	0.2583930865
3734	0.2583912672
3735	0.2583898838
3736	0.2583885603
3737	0.2583860787
3738	0.2583829748
3739	0.2583809603
3740	0.2583798534
3741	0.258378388
3742	0.2583758262
3743	0.2583746556
3744	0.2583731313
3745	0.2583708899
3746	0.2583702911
3747	0.2583680407
3748	0.2583651683
3749	0.2583634623
3750	0.2583617657
3751	0.2583601958
3752	0.2583583359
3753	0.2583562947
3754	0.2583547399
3755	0.25835259
3756	0.2583504033
3757	0.2583493191
3758	0.2583470822
3759	0.2583448453
3760	0.2583438881
3761	0.2583426353
3762	0.2583408389
3763	0.2583401353
3764	0.2583384253
3765	0.2583361089
3766	0.2583344851
3767	0.2583310531
3768	0.2583293657
3769	0.258327779
3770	0.2583269078
3771	0.2583250205
3772	0.2583229297
3773	0.2583209341
3774	0.2583192542
3775	0.2583164453
3776	0.2583152701
3777	0.2583130918
3778	0.2583119575
3779	0.2583086375
3780	0.2583061648
3781	0.2583051121
3782	0.258303751
3783	0.2583022768
3784	0.258300317
3785	0.2582982439
3786	0.2582967566
3787	0.2582952005
3788	0.2582933774
3789	0.2582920708
3790	0.2582910227
3791	0.2582897344
3792	0.2582883051
3793	0.2582865587
3794	0.2582846579
3795	0.258282117
3796	0.2582815313
3797	0.2582797258
3798	0.2582780064
3799	0.2582762189
3800	0.2582746583
3801	0.25827224
3802	0.2582709356
3803	0.25826929
3804	0.2582683466
3805	0.2582659689
3806	0.2582641226
3807	0.2582628296
3808	0.2582617073
3809	0.2582599466
3810	0.2582581771
3811	0.2582563401
3812	0.2582545661
3813	0.2582527645
3814	0.2582501066
3815	0.2582482741
3816	0.2582473442
3817	0.2582461373
3818	0.2582446254
3819	0.2582434341
3820	0.2582420686
3821	0.2582388338
3822	0.258237046
3823	0.2582357985
3824	0.2582342884
3825	0.2582330408
3826	0.2582310889
3827	0.258228831
3828	0.2582268251
3829	0.258224502
3830	0.2582229413
3831	0.2582207455
3832	0.2582198476
3833	0.2582187407
3834	0.2582163316
3835	0.2582146073
3836	0.2582115533
3837	0.2582096486
3838	0.2582072352
3839	0.2582047844
3840	0.2582029782
3841	0.2582007597
3842	0.2581997849
3843	0.2581981769
3844	0.2581968431
3845	0.2581946214
3846	0.2581924777
3847	0.258190636
3848	0.2581881675
3849	0.2581869923
3850	0.258185849
3851	0.2581837261
3852	0.2581810128
3853	0.2581782546
3854	0.2581767576
3855	0.2581754736
3856	0.258173205
3857	0.2581716079
3858	0.2581696021
3859	0.2581677275
3860	0.2581655546
3861	0.2581633131
3862	0.2581612256
3863	0.2581592793
3864	0.2581575738
3865	0.2581565254
3866	0.258155604
3867	0.2581546974
3868	0.258152683
3869	0.2581509729
3870	0.2581485685
3871	0.2581480245
3872	0.2581456243
3873	0.2581442676
3874	0.2581414015
3875	0.2581402764
3876	0.2581379489
3877	0.2581367285
3878	0.2581351324
3879	0.2581342054
3880	0.2581324269
3881	0.2581299365
3882	0.2581288068
3883	0.2581278952
3884	0.2581261802
3885	0.2581248962
3886	0.2581239347
3887	0.2581226642
3888	0.2581204772
3889	0.2581176961
3890	0.2581161492
3891	0.2581144249
3892	0.2581122517
3893	0.2581102376
3894	0.2581090396
3895	0.2581069071
3896	0.2581043397
3897	0.2581023296
3898	0.2581005331
3899	0.2580993446
3900	0.2580985462
3901	0.2580972258
3902	0.2580959803
3903	0.2580943835
3904	0.2580928003
3905	0.2580910894
3906	0.2580892608
3907	0.2580876908
3908	0.2580865116
3909	0.258083776
3910	0.258081798
3911	0.2580796797
3912	0.258078432
3913	0.2580765762
3914	0.2580748433
3915	0.2580731974
3916	0.2580703705
3917	0.2580694269
3918	0.2580675077
3919	0.2580658208
3920	0.2580635026
3921	0.2580625134
3922	0.2580604405
3923	0.2580581669
3924	0.2580552677
3925	0.2580538433
3926	0.2580529674
3927	0.2580510938
3928	0.2580492883
3929	0.258048104
3930	0.2580464024
3931	0.258044578
3932	0.2580422733
3933	0.2580408672
3934	0.2580391204
3935	0.2580372511
3936	0.2580359307
3937	0.2580341441
3938	0.2580322707
3939	0.2580306292
3940	0.2580293634
3941	0.2580272356
3942	0.2580251122
3943	0.2580238052
3944	0.2580221959
3945	0.258021158
3946	0.2580192479
3947	0.2580180684
3948	0.2580169522
3949	0.2580148155
3950	0.2580127145
3951	0.2580115352
3952	0.2580105325
3953	0.2580083052
3954	0.2580067728
3955	0.2580056706
3956	0.2580036284
3957	0.2580026167
3958	0.2580008702
3959	0.257999163
3960	0.2579978386
3961	0.2579967547
3962	0.2579954115
3963	0.2579929614
3964	0.2579920128
3965	0.2579910143
3966	0.2579896761
3967	0.2579878658
3968	0.2579857153
3969	0.2579834516
3970	0.2579822618
3971	0.2579799345
3972	0.2579781651
3973	0.2579759548
3974	0.2579740725
3975	0.2579719857
3976	0.2579702845
3977	0.2579686059
3978	0.2579664894
3979	0.2579649374
3980	0.2579632181
3981	0.257960305
3982	0.2579594248
3983	0.2579582407
3984	0.2579568884
3985	0.2579546789
3986	0.2579527916
3987	0.2579510723
3988	0.2579489034
3989	0.2579468259
3990	0.2579453149
3991	0.2579436636
3992	0.257942398
3993	0.2579413951
3994	0.2579396395
3995	0.2579383739
3996	0.2579361613
3997	0.2579338567
3998	0.2579315267
3999	0.2579298287
4000	0.2579283303
4001	0.2579267094
4002	0.2579246811
4003	0.2579239964
4004	0.2579214238
4005	0.2579199639
4006	0.2579181403
4007	0.257916423
4008	0.2579153068
4009	0.2579133242
4010	0.2579101524
4011	0.2579081247
4012	0.2579054932
4013	0.2579035603
4014	0.2579029475
4015	0.2579016272
4016	0.2578994875
4017	0.25789848
4018	0.2578960966
4019	0.2578941788
4020	0.2578917651
4021	0.2578901361
4022	0.2578888476
4023	0.257888063
4024	0.2578863346
4025	0.2578836987
4026	0.2578816648
4027	0.2578795376
4028	0.2578769698
4029	0.2578760952
4030	0.2578753058
4031	0.2578734366
4032	0.2578717579
4033	0.257868972
4034	0.2578676065
4035	0.2578656747
4036	0.257863642
4037	0.2578620631
4038	0.2578605434
4039	0.2578582747
4040	0.2578567593
4041	0.2578557335
4042	0.2578547633
4043	0.2578522907
4044	0.2578505275
4045	0.2578489572
4046	0.2578478092
4047	0.2578462247
4048	0.2578447985
4049	0.2578433877
4050	0.2578416499
4051	0.2578404069
4052	0.2578385196
4053	0.2578359391
4054	0.2578336251
4055	0.2578324225
4056	0.2578304847
4057	0.2578290922
4058	0.2578269602
4059	0.2578245237
4060	0.2578225949
4061	0.2578211491
4062	0.2578206362
4063	0.25781913
4064	0.2578172923
4065	0.2578163203
4066	0.2578157575
4067	0.2578142916
4068	0.2578129621
4069	0.2578119592
4070	0.257809535
4071	0.2578082012
4072	0.2578067537
4073	0.2578053747
4074	0.2578036278
4075	0.2578028199
4076	0.2578013452
4077	0.2578004149
4078	0.2577994758
4079	0.2577966047
4080	0.257795094
4081	0.2577932735
4082	0.2577917402
4083	0.2577900528
4084	0.2577887732
4085	0.2577869043
4086	0.2577848706
4087	0.257783159
4088	0.2577798663
4089	0.2577785464
4090	0.257777708
4091	0.2577750812
4092	0.257773276
4093	0.257771738
4094	0.2577700552
4095	0.25776865
4096	0.2577672754
4097	0.2577651202
4098	0.2577635228
4099	0.2577615675
4100	0.2577598534
4101	0.2577577435
4102	0.2577565693
4103	0.2577543329
4104	0.2577533941
4105	0.2577514928
4106	0.2577492876
4107	0.2577478899
4108	0.2577465582
4109	0.2577448007
4110	0.2577424908
4111	0.2577416167
4112	0.2577402151
4113	0.2577388404
4114	0.2577374432
4115	0.2577355197
4116	0.2577346982
4117	0.2577327384
4118	0.2577310913
4119	0.2577289315
4120	0.2577279333
4121	0.257725851
4122	0.2577240965
4123	0.2577236926
4124	0.2577221293
4125	0.2577207479
4126	0.2577193326
4127	0.2577173547
4128	0.2577153087
4129	0.2577140594
4130	0.2577124477
4131	0.2577114722
4132	0.2577094989
4133	0.2577067173
4134	0.2577049969
4135	0.2577039038
4136	0.2577020348
4137	0.2577005833
4138	0.2576980967
4139	0.2576963092
4140	0.2576949029
4141	0.257693841
4142	0.2576914911
4143	0.2576901529
4144	0.2576894951
4145	0.2576879619
4146	0.257686015
4147	0.2576842548
4148	0.2576823444
4149	0.2576806976
4150	0.2576783202
4151	0.2576757431
4152	0.2576743193
4153	0.257672432
4154	0.2576712341
4155	0.2576702859
4156	0.2576685528
4157	0.257666765
4158	0.2576651092
4159	0.2576631169
4160	0.2576604714
4161	0.2576586071
4162	0.2576577268
4163	0.2576543824
4164	0.2576528114
4165	0.2576504473
4166	0.2576475404
4167	0.2576462021
4168	0.257645612
4169	0.2576442465
4170	0.2576431585
4171	0.2576414786
4172	0.2576400407
4173	0.2576389062
4174	0.2576364065
4175	0.2576347636
4176	0.2576330896
4177	0.2576315018
4178	0.2576298643
4179	0.2576280949
4180	0.2576264889
4181	0.2576248925
4182	0.2576240988
4183	0.2576220392
4184	0.2576195986
4185	0.2576177886
4186	0.2576157427
4187	0.2576136558
4188	0.2576124537
4189	0.257610334
4190	0.2576077481
4191	0.2576054181
4192	0.2576033171
4193	0.2576023549
4194	0.2576005357
4195	0.2575987844
4196	0.2575967018
4197	0.2575942249
4198	0.2575928365
4199	0.257591285
4200	0.2575895291
4201	0.2575875651
4202	0.2575863265
4203	0.2575840446
4204	0.2575815087
4205	0.257578973
4206	0.257577553
4207	0.2575757378
4208	0.257574513
4209	0.2575726892
4210	0.2575712128
4211	0.2575696017
4212	0.2575683676
4213	0.2575665802
4214	0.2575654458
4215	0.2575640941
4216	0.2575617078
4217	0.2575603968
4218	0.2575587494
4219	0.2575572928
4220	0.2575559723
4221	0.25755448
4222	0.2575517527
4223	0.2575501235
4224	0.2575480815
4225	0.2575467572
4226	0.2575446843
4227	0.2575423417
4228	0.2575408539
4229	0.2575398696
4230	0.257537112
4231	0.2575353338
4232	0.2575338702
4233	0.2575316553
4234	0.2575303803
4235	0.2575290836
4236	0.2575273511
4237	0.2575255752
4238	0.257523786
4239	0.2575210825
4240	0.2575194312
4241	0.2575177839
4242	0.2575153118
4243	0.257513334
4244	0.2575112977
4245	0.2575095288
4246	0.2575080954
4247	0.2575063212
4248	0.2575044022
4249	0.2575023694
4250	0.2575008813
4251	0.2574996345
4252	0.2574979549
4253	0.2574961581
4254	0.2574943343
4255	0.2574925288
4256	0.257491291
4257	0.257490088
4258	0.2574886224
4259	0.2574856329
4260	0.2574844034
4261	0.2574831695
4262	0.2574811509
4263	0.2574795008
4264	0.2574780584
4265	0.2574755765
4266	0.2574742258
4267	0.2574718425
4268	0.25746932
4269	0.2574675737
4270	0.2574661666
4271	0.2574647462
4272	0.2574638657
4273	0.2574623882
4274	0.2574613357
4275	0.2574600877
4276	0.2574581732
4277	0.2574566762
4278	0.2574554284
4279	0.2574538905
4280	0.257452085
4281	0.257449237
4282	0.257447522
4283	0.2574465469
4284	0.2574447048
4285	0.2574433802
4286	0.257441675
4287	0.2574398965
4288	0.2574390798
4289	0.2574373114
4290	0.2574362858
4291	0.2574345258
4292	0.2574332464
4293	0.2574313274
4294	0.257430107
4295	0.257428238
4296	0.2574271639
4297	0.2574253449
4298	0.2574237434
4299	0.2574227997
4300	0.2574213349
4301	0.2574198472
4302	0.2574189534
4303	0.2574165624
4304	0.2574146476
4305	0.2574128921
4306	0.2574099663
4307	0.2574080611
4308	0.2574067317
4309	0.2574061872
4310	0.2574039228
4311	0.2574014086
4312	0.2574001034
4313	0.2573985922
4314	0.2573971177
4315	0.2573960514
4316	0.2573946631
4317	0.2573928848
4318	0.2573911758
4319	0.2573900321
4320	0.2573881402
4321	0.2573873194
4322	0.2573858992
4323	0.2573845287
4324	0.2573831727
4325	0.2573806097
4326	0.2573789395
4327	0.2573775753
4328	0.2573768172
4329	0.2573754698
4330	0.2573735171
4331	0.2573725099
4332	0.2573712983
4333	0.257369225
4334	0.2573680451
4335	0.2573663073
4336	0.2573651371
4337	0.2573636312
4338	0.2573618936
